,Name,Age,Salary,Country,Bonus
5105,RXSAR,46,52886,,5288.6
5106,VKUHA,33,42109,,4210.900000000001
5107,RHLFV,33,73268,,7326.8
5108,POPHI,39,45143,,4514.3
5109,SUAEC,23,70696,France,7069.6
5110,PGOPA,27,70407,,7040.700000000001
5111,ZBYDN,57,78077,,7807.700000000001
5112,YPGPN,36,34853,,3485.3
5113,JTEZB,28,59675,France,5967.5
5114,YUBPA,30,33201,France,3320.1000000000004
5115,MBTRR,54,70299,,7029.900000000001
5116,WXRMZ,48,55053,France,5505.3
5117,ZXXOW,46,32603,,3260.3
5118,IGGKO,29,38730,,3873.0
5119,POUWX,41,33075,,3307.5
5120,YMMPJ,46,59185,,5918.5
5121,YRAOP,42,57212,,5721.200000000001
5122,DEZBH,57,74772,,7477.200000000001
5123,RZIIZ,44,76398,France,7639.8
5124,SPVEV,54,58832,,5883.200000000001
5125,ZHSEY,51,75166,,7516.6
5126,ICBPL,58,55409,,5540.900000000001
5127,WESUY,55,62909,,6290.900000000001
5128,TSCJZ,27,50294,,5029.400000000001
5129,MLEBO,52,47165,,4716.5
5130,PBKJQ,56,70484,,7048.400000000001
5131,VMSCC,38,59759,,5975.900000000001
5132,YMLWJ,49,50626,France,5062.6
5133,SMHMA,29,61202,France,6120.200000000001
5134,TSEYY,22,50075,,5007.5
5135,XPNIH,50,55743,,5574.3
5136,XBZKZ,60,59306,,5930.6
5137,WDSEL,36,45610,,4561.0
5138,YIJLD,42,59101,,5910.1
5139,WNSLQ,37,68253,France,6825.3
5140,WCJVM,40,35049,,3504.9
5141,VGFVO,33,68679,,6867.900000000001
5142,YLILW,37,71501,France,7150.1
5143,AWMRG,56,62881,France,6288.1
5144,SVSHC,40,32674,,3267.4
5145,UYWEM,26,33280,,3328.0
5146,SCWOA,24,43501,,4350.1
5147,ZUVWD,20,48605,,4860.5
5148,JBAHJ,54,53522,,5352.200000000001
5149,WNZJL,25,70582,,7058.200000000001
5150,OKZBR,21,59689,,5968.900000000001
5151,BSKMT,49,53306,,5330.6
5152,LUTUY,27,76294,,7629.400000000001
5153,KGZUQ,53,38982,,3898.2000000000003
5154,VKOQE,46,47837,,4783.7
5155,NCGBY,49,49613,,4961.3
5156,PCZCA,49,45339,,4533.900000000001
5157,VXSLT,32,60413,,6041.3
5158,FADNT,60,68737,,6873.700000000001
5159,BWQHX,49,77559,,7755.900000000001
5160,VETUO,51,66683,,6668.3
5161,NVYXY,23,32896,,3289.6000000000004
5162,GMARU,44,55822,France,5582.200000000001
5163,MLYCQ,34,58450,,5845.0
5164,RAOWR,44,67042,,6704.200000000001
5165,MLBIE,21,45175,France,4517.5
5166,SWXIH,56,36779,,3677.9
5167,BTKWI,38,38296,,3829.6000000000004
5168,HKBGP,50,32215,,3221.5
5169,YTYYL,41,39752,,3975.2000000000003
5170,TRDQL,31,58251,France,5825.1
5171,PVUUS,28,47352,France,4735.2
5172,JPCEB,52,53787,,5378.700000000001
5173,YERVC,37,39234,France,3923.4
5174,SXYIJ,29,49866,,4986.6
5175,VMYRX,40,66501,,6650.1
5176,HCZZN,52,71399,,7139.900000000001
5177,QKGIS,33,41072,,4107.2
5178,OKDTK,34,43758,,4375.8
5179,NDEOW,46,67295,,6729.5
5180,QNBRK,25,40316,,4031.6000000000004
5181,XGGPO,47,65949,,6594.900000000001
5182,TUPWS,46,69383,,6938.3
5183,VRKPL,47,77913,,7791.3
5184,FLZUB,28,31243,,3124.3
5185,QBLEK,40,68785,,6878.5
5186,CPPJB,57,45042,,4504.2
5187,EWEXR,36,43008,,4300.8
5188,ZRNFA,52,62350,France,6235.0
5189,FKAXJ,30,66693,France,6669.3
5190,WEXRZ,55,35964,,3596.4
5191,YADCS,36,74837,,7483.700000000001
5192,QTZLC,31,64976,,6497.6
5193,SKLAS,57,42973,,4297.3
5194,FBVJA,58,46083,,4608.3
5195,NERYP,21,46646,,4664.6
5196,UMPUU,37,34661,,3466.1000000000004
5197,OIFCS,36,67514,France,6751.400000000001
5198,GTCQN,51,55863,France,5586.3
5199,BULDH,26,36472,,3647.2000000000003
5200,UYHJX,31,57557,,5755.700000000001
5201,DNRZE,20,66403,France,6640.3
5202,OQHAC,30,54982,,5498.200000000001
5203,XWKJO,53,41038,France,4103.8
5204,RLAOG,31,75277,,7527.700000000001
5205,WTRWY,57,75951,,7595.1
5206,MFWBY,36,30393,,3039.3
5207,SCJKS,44,65777,,6577.700000000001
5208,ACUWT,35,52649,,5264.900000000001
5209,PDPNM,40,77063,,7706.3
5210,CPDED,52,31865,,3186.5
5211,VNTOY,53,71005,,7100.5
5212,SVGEC,29,59057,,5905.700000000001
5213,TDPNL,58,71335,,7133.5
5214,UOOVL,56,48778,,4877.8
5215,HKKEX,47,58536,France,5853.6
5216,QJYMF,49,57872,,5787.200000000001
5217,LXEJS,59,45821,France,4582.1
5218,KWTHA,46,46344,,4634.400000000001
5219,KNVRS,47,54221,,5422.1
5220,KIDRB,28,34367,,3436.7000000000003
5221,OQVJS,28,34937,,3493.7000000000003
5222,VRMGD,46,56943,France,5694.3
5223,PZSIZ,46,46679,,4667.900000000001
5224,PJVYD,32,31505,,3150.5
5225,TRAIC,46,64684,,6468.400000000001
5226,LBAQL,24,73207,France,7320.700000000001
5227,UQVKI,56,33517,,3351.7000000000003
5228,OSRMP,23,69155,,6915.5
5229,RCYBA,55,65923,,6592.3
5230,MJLFC,32,53063,France,5306.3
5231,WVLZC,60,52827,France,5282.700000000001
5232,IFUNG,31,53728,France,5372.8
5233,IRIIE,43,63461,,6346.1
5234,BYXOK,57,46322,,4632.2
5235,LSLJO,36,57561,,5756.1
5236,BZQXI,49,49948,,4994.8
5237,ANDQO,54,36884,,3688.4
5238,EZELO,54,55694,France,5569.400000000001
5239,JRNXK,37,64331,,6433.1
5240,YPVPF,38,52188,,5218.8
5241,XKHOV,45,71842,,7184.200000000001
5242,ZYZNA,29,64289,,6428.900000000001
5243,KUIHQ,60,59340,,5934.0
5244,DPFSG,53,75851,France,7585.1
5245,XHKHB,51,46304,,4630.400000000001
5246,WLVME,46,30291,,3029.1000000000004
5247,VXIRM,32,43098,,4309.8
5248,HQFED,44,57333,,5733.3
5249,TJBSI,33,55958,,5595.8
5250,QAZOH,27,42522,,4252.2
5251,FOUXY,56,58056,,5805.6
5252,OVMMM,58,32374,,3237.4
5253,ZWQOU,48,59369,,5936.900000000001
5254,DNMWU,21,39012,,3901.2000000000003
5255,KARYG,57,39602,,3960.2000000000003
5256,JQHTX,32,48530,,4853.0
5257,EGTPW,58,48857,,4885.7
5258,MQNAH,58,71805,,7180.5
5259,NBMJT,26,42815,France,4281.5
5260,ZAYDI,53,46561,,4656.1
5261,JJOYT,51,71415,,7141.5
5262,WETDG,36,79879,,7987.900000000001
5263,QBWEY,27,33338,,3333.8
5264,LNDZQ,55,36411,France,3641.1000000000004
5265,NHSLC,38,65314,,6531.400000000001
5266,OMASG,38,44029,,4402.900000000001
5267,CQQLQ,58,77736,,7773.6
5268,LOLFO,31,69544,,6954.400000000001
5269,TFUYV,30,36758,,3675.8
5270,LEGUS,54,78782,,7878.200000000001
5271,VHVED,58,32126,France,3212.6000000000004
5272,POWKT,54,49025,,4902.5
5273,ZIMDA,31,34969,,3496.9
5274,NTMKO,40,32798,,3279.8
5275,HUIHY,48,51991,,5199.1
5276,RUWEX,47,79519,,7951.900000000001
5277,NURDI,28,70093,,7009.3
5278,SJXGG,24,41482,,4148.2
5279,ICGII,35,66874,,6687.400000000001
5280,WJUCF,41,54912,France,5491.200000000001
5281,SLTVJ,41,59056,,5905.6
5282,OWUXB,46,41680,,4168.0
5283,HTOYN,39,48585,,4858.5
5284,TKSFQ,29,62837,,6283.700000000001
5285,XDZQF,36,31891,,3189.1000000000004
5286,DZXRM,49,34706,,3470.6000000000004
5287,IKDJI,25,75917,,7591.700000000001
5288,OEOOU,56,41444,France,4144.400000000001
5289,OESQD,25,74299,France,7429.900000000001
5290,BRTRW,30,42609,,4260.900000000001
5291,PAOOI,46,42514,,4251.400000000001
5292,RLJTZ,50,74126,,7412.6
5293,IGNCA,33,54895,,5489.5
5294,FDIOK,24,56297,,5629.700000000001
5295,KNNKV,25,46744,,4674.400000000001
5296,GWMQN,23,76082,France,7608.200000000001
5297,MLLBK,54,79434,France,7943.400000000001
5298,MNSIY,52,66154,,6615.400000000001
5299,XZTGE,41,79505,France,7950.5
5300,ZPNYC,35,50798,,5079.8
5301,XURFE,40,75133,,7513.3
5302,SDQAP,30,50137,,5013.700000000001
5303,MYZUR,46,69163,,6916.3
5304,FRZBL,26,50548,,5054.8
5305,LBZID,41,68913,France,6891.3
5306,VGTPU,52,76115,,7611.5
5307,PICEQ,39,78711,,7871.1
5308,EAZVQ,38,51912,,5191.200000000001
5309,IDKMC,55,50680,France,5068.0
5310,ESXQH,57,45618,,4561.8
5311,FUJJA,43,77854,France,7785.400000000001
5312,ADYXC,43,45237,,4523.7
5313,CDJQB,38,63496,,6349.6
5314,VHRGM,56,67758,,6775.8
5315,JOFOD,40,36796,,3679.6000000000004
5316,NYZRZ,60,44558,,4455.8
5317,HRRST,30,30690,France,3069.0
5318,NPBBS,48,64782,,6478.200000000001
5319,JIBWH,27,51565,France,5156.5
5320,CDNYB,50,67758,,6775.8
5321,RDGCQ,48,54322,,5432.200000000001
5322,GLZAC,59,31095,,3109.5
5323,ZWCDC,40,76966,,7696.6
5324,RMIRH,26,39301,,3930.1000000000004
5325,DLMEJ,37,60326,France,6032.6
5326,JYZQN,22,30640,,3064.0
5327,ZLTKK,40,51250,,5125.0
5328,DPNFL,41,32330,France,3233.0
5329,HOOAA,43,73753,,7375.3
5330,NJTNQ,46,43214,,4321.400000000001
5331,UDUSI,28,44774,,4477.400000000001
5332,DCTYM,22,69140,,6914.0
5333,PBASG,50,70900,,7090.0
5334,ARRDM,27,75194,France,7519.400000000001
5335,UOEJS,53,49752,,4975.200000000001
5336,WQFBC,33,53308,,5330.8
5337,GHHAN,48,62103,,6210.3
5338,WZAEE,32,72044,,7204.400000000001
5339,XDXVB,42,61636,,6163.6
5340,WYKHB,34,79645,,7964.5
5341,OANHY,29,37931,,3793.1000000000004
5342,PDBTJ,23,37115,,3711.5
5343,EDYFZ,42,68475,,6847.5
5344,MXTDJ,50,78823,,7882.3
5345,IQOQK,23,30620,France,3062.0
5346,EADCV,52,39920,France,3992.0
5347,LQJGQ,24,47974,,4797.400000000001
5348,NBFEA,48,55234,,5523.400000000001
5349,QYDIJ,28,73995,,7399.5
5350,JBQUI,25,39605,,3960.5
5351,ERZXO,31,65471,,6547.1
5352,HYYHQ,56,58283,,5828.3
5353,UUDAN,57,73152,,7315.200000000001
5354,IALFZ,51,78906,,7890.6
5355,DRVTH,58,78023,,7802.3
5356,GEHUI,22,74787,,7478.700000000001
5357,WIERY,59,66145,,6614.5
5358,MQFTP,40,72963,,7296.3
5359,IGIXK,49,65885,,6588.5
5360,OIIIB,54,49653,France,4965.3
5361,WHDHM,30,72342,,7234.200000000001
5362,STBSI,33,41169,,4116.900000000001
5363,YTQRF,35,37825,,3782.5
5364,RWAQP,39,34070,,3407.0
5365,ZVLYT,36,47396,,4739.6
5366,FOBTG,27,40057,,4005.7000000000003
5367,IJKPS,51,67405,France,6740.5
5368,LLVEF,46,32348,France,3234.8
5369,ZSKDA,54,34979,,3497.9
5370,UQEKK,47,70208,France,7020.8
5371,WTNBV,34,55480,,5548.0
5372,MIUZJ,33,50007,,5000.700000000001
5373,ZMPRP,36,44383,,4438.3
5374,YUEBH,32,42272,,4227.2
5375,FIBSG,37,74401,France,7440.1
5376,OKJRJ,50,32641,,3264.1000000000004
5377,FCHSD,30,78539,France,7853.900000000001
5378,ZBVRJ,44,56026,,5602.6
5379,BVBHA,28,36283,,3628.3
5380,WBDWV,40,33149,,3314.9
5381,GWZXS,40,55095,,5509.5
5382,YJCPH,56,34019,,3401.9
5383,NPXYC,40,73533,,7353.3
5384,XJYXT,41,77247,France,7724.700000000001
5385,BFLPC,39,66669,,6666.900000000001
5386,KKWDP,45,37807,,3780.7000000000003
5387,EZTYQ,46,77558,,7755.8
5388,YHVHQ,27,42424,France,4242.400000000001
5389,MQLCX,21,67054,France,6705.400000000001
5390,DGFTR,25,31905,,3190.5
5391,MIBFN,48,59497,France,5949.700000000001
5392,OEZSF,41,63131,,6313.1
5393,PWOBZ,40,58572,,5857.200000000001
5394,WXCVE,24,74846,,7484.6
5395,THTIS,58,75836,,7583.6
5396,ZANAQ,56,52313,,5231.3
5397,CYCQM,55,56189,France,5618.900000000001
5398,ZWSNM,36,37391,,3739.1000000000004
5399,CPLSS,28,46411,,4641.1
5400,KUYMH,60,30519,France,3051.9
5401,FSFSK,36,78871,,7887.1
5402,FFAGW,43,32294,,3229.4
5403,WIBWM,36,57464,,5746.400000000001
5404,LBAJM,38,79241,France,7924.1
5405,PETCC,23,60704,,6070.400000000001
5406,SCMGU,21,33392,,3339.2000000000003
5407,AFPMR,54,55629,France,5562.900000000001
5408,STXBE,49,46292,France,4629.2
5409,AVUCR,49,50633,France,5063.3
5410,KZYDD,29,71399,France,7139.900000000001
5411,UMFID,41,69243,,6924.3
5412,EKNHG,35,52757,,5275.700000000001
5413,CZANX,43,55401,,5540.1
5414,JUCJZ,24,33335,France,3333.5
5415,GTSVX,40,35708,,3570.8
5416,YXWRZ,33,40620,,4062.0
5417,RETAK,25,50130,France,5013.0
5418,UOIUD,44,49123,,4912.3
5419,YTISI,59,65419,France,6541.900000000001
5420,IYUKE,28,71976,France,7197.6
5421,DAHIC,53,62085,,6208.5
5422,KDABJ,43,35535,France,3553.5
5423,TTZBV,29,58764,,5876.400000000001
5424,RIEHZ,52,61679,,6167.900000000001
5425,FRWME,34,55680,,5568.0
5426,ZGNIY,38,50621,,5062.1
5427,XKUWJ,48,31326,France,3132.6000000000004
5428,RJBSQ,39,43964,France,4396.400000000001
5429,YBMKI,49,54724,,5472.400000000001
5430,MVBEP,26,69919,,6991.900000000001
5431,KECDE,43,50025,,5002.5
5432,DRSWW,34,34682,France,3468.2000000000003
5433,JGAAU,46,61132,,6113.200000000001
5434,EMWKS,41,33709,,3370.9
5435,OPBRP,55,52980,,5298.0
5436,ZVRWX,43,60759,,6075.900000000001
5437,XFKYU,22,70782,,7078.200000000001
5438,NJWDG,42,34741,,3474.1000000000004
5439,SARIT,50,68764,,6876.400000000001
5440,CXDWZ,42,68382,,6838.200000000001
5441,JKTDC,58,69364,,6936.400000000001
5442,HBGGZ,45,74757,,7475.700000000001
5443,LKGXV,56,78743,,7874.3
5444,XPHRH,40,39925,,3992.5
5445,QCHOL,30,30551,,3055.1000000000004
5446,YDIDH,44,69324,,6932.400000000001
5447,RKJRY,42,38432,France,3843.2000000000003
5448,RXWSF,60,50180,France,5018.0
5449,NMXNA,46,67159,France,6715.900000000001
5450,EHGFH,57,47147,,4714.7
5451,RIJQL,22,64106,,6410.6
5452,KWPPW,53,63711,,6371.1
5453,WFVEF,35,54668,,5466.8
5454,FQLYW,23,53837,,5383.700000000001
5455,NXVKR,49,77771,,7777.1
5456,DEXOE,33,56324,France,5632.400000000001
5457,HPVJP,38,31031,,3103.1000000000004
5458,DPQGC,23,31991,,3199.1000000000004
5459,IJJZM,35,70865,,7086.5
5460,JXDAU,41,57341,,5734.1
5461,NGFRA,58,72487,,7248.700000000001
5462,AXXAF,26,36679,,3667.9
5463,OWUJT,56,73374,,7337.400000000001
5464,DXBFO,27,57150,,5715.0
5465,ZRNZE,45,78111,,7811.1
5466,BBTJE,45,42631,,4263.1
5467,OZHFX,54,35135,France,3513.5
5468,VXMYV,32,54038,,5403.8
5469,LVHMP,57,78756,,7875.6
5470,IECNE,28,66116,,6611.6
5471,PYNIY,52,53879,,5387.900000000001
5472,WEMHR,27,46998,,4699.8
5473,ELVPB,51,32858,France,3285.8
5474,PEDJD,60,47573,,4757.3
5475,SPCPL,47,64091,,6409.1
5476,WTVRW,48,33271,,3327.1000000000004
5477,TGJGB,36,77611,,7761.1
5478,UZOME,33,77354,,7735.400000000001
5479,ELGZT,27,78730,,7873.0
5480,EMBHZ,47,38021,,3802.1000000000004
5481,DYEWW,24,68008,France,6800.8
5482,WNHIC,40,47703,,4770.3
5483,EJBQZ,28,58902,,5890.200000000001
5484,CCUVE,44,30511,France,3051.1000000000004
5485,GJENN,31,66842,France,6684.200000000001
5486,ZFXHD,25,63156,France,6315.6
5487,OJYGH,20,61471,,6147.1
5488,MVBAS,24,36065,France,3606.5
5489,HAQJT,31,68527,,6852.700000000001
5490,LREYD,56,52245,,5224.5
5491,XRBKC,22,47226,France,4722.6
5492,TVXAO,40,69230,France,6923.0
5493,CVKEQ,23,76997,,7699.700000000001
5494,SPLZI,31,74383,,7438.3
5495,FBPYO,27,35188,,3518.8
5496,DWMRG,59,58673,France,5867.3
5497,OBMGU,35,48922,France,4892.2
5498,ZSWMS,48,37977,,3797.7000000000003
5499,BNSOR,35,79970,France,7997.0
5500,NNLRJ,24,61209,,6120.900000000001
5501,DUAHG,37,48165,,4816.5
5502,CGWDN,44,75111,,7511.1
5503,CJMQZ,50,60044,,6004.400000000001
5504,ZEAVU,50,44463,,4446.3
5505,BNQTO,31,33836,,3383.6000000000004
5506,PAJUO,55,60571,,6057.1
5507,PAKCW,23,66162,France,6616.200000000001
5508,KRRBM,21,70558,France,7055.8
5509,QTAOW,56,32522,,3252.2000000000003
5510,UTVTA,38,44528,,4452.8
5511,MFOMA,45,42323,,4232.3
5512,IHYPO,31,35099,,3509.9
5513,NPLJH,49,42876,,4287.6
5514,UBSPG,48,30568,,3056.8
5515,GMOWK,27,39883,,3988.3
5516,WMCII,34,62525,France,6252.5
5517,TUOAT,49,79449,,7944.900000000001
5518,NSWLZ,27,51732,France,5173.200000000001
5519,KROGQ,22,37725,,3772.5
5520,LJVWB,27,52015,France,5201.5
5521,LLYNA,24,53767,,5376.700000000001
5522,MKRSM,30,72189,France,7218.900000000001
5523,YOMDI,37,62757,,6275.700000000001
5524,DCPTY,56,31496,France,3149.6000000000004
5525,LTNHA,37,39408,France,3940.8
5526,PEMFL,36,67973,,6797.3
5527,XVMOE,55,48342,,4834.2
5528,JIQBZ,46,49865,,4986.5
5529,KDJET,45,56074,,5607.400000000001
5530,IBYEY,22,75497,France,7549.700000000001
5531,XFWBX,43,43863,,4386.3
5532,QBKIY,49,33905,,3390.5
5533,VNTBM,37,69939,France,6993.900000000001
5534,AECXP,26,73957,,7395.700000000001
5535,UZMEP,59,53676,France,5367.6
5536,GYSNJ,43,43966,France,4396.6
5537,ZBTSB,55,70773,,7077.3
5538,WIIOY,39,67934,,6793.400000000001
5539,JBETB,35,56010,,5601.0
5540,FRGYL,60,58006,,5800.6
5541,BXWXX,49,68752,,6875.200000000001
5542,KGGWI,41,59183,,5918.3
5543,SJLOX,55,71756,,7175.6
5544,IPDPO,33,77432,France,7743.200000000001
5545,JRBTK,35,30209,,3020.9
5546,HCLYZ,20,38627,,3862.7000000000003
5547,TUXAF,38,46831,France,4683.1
5548,TOXWI,46,65877,,6587.700000000001
5549,FWKTA,34,49529,France,4952.900000000001
5550,IWHXG,20,67883,,6788.3
5551,ENMSM,53,37542,France,3754.2000000000003
5552,ZCKTC,57,60731,,6073.1
5553,QETKE,43,57006,,5700.6
5554,BOTBO,29,74965,,7496.5
5555,PIFSG,38,69227,,6922.700000000001
5556,RPDMV,41,61571,,6157.1
5557,VJQZQ,42,52467,,5246.700000000001
5558,IHJNF,35,62754,France,6275.400000000001
5559,UISFE,24,47792,France,4779.2
5560,VARWL,60,60221,France,6022.1
5561,HFOEF,23,74524,,7452.400000000001
5562,UCALC,52,34219,,3421.9
5563,FOWWX,41,67111,France,6711.1
5564,HROWS,38,67823,,6782.3
5565,ZNHJI,55,76036,,7603.6
5566,RMGXN,56,41832,France,4183.2
5567,QZJIM,32,37933,,3793.3
5568,FMDCP,32,44505,,4450.5
5569,QTBWR,43,40279,,4027.9
5570,MMUAF,43,58521,,5852.1
5571,AKOOM,43,37096,,3709.6000000000004
5572,UGVMZ,23,39777,France,3977.7000000000003
5573,FGBFP,24,79939,,7993.900000000001
5574,ERVGG,44,30327,,3032.7000000000003
5575,HTVSH,29,68819,,6881.900000000001
5576,OJTKV,37,63779,,6377.900000000001
5577,IDICO,54,39668,,3966.8
5578,BIOCU,53,57352,,5735.200000000001
5579,ZOYRX,50,31324,,3132.4
5580,BUKUH,34,54480,,5448.0
5581,QDVRB,36,62888,,6288.8
5582,MVCCU,41,31585,,3158.5
5583,JJJAT,56,30399,France,3039.9
5584,LGUKL,56,79272,,7927.200000000001
5585,MEMPE,49,44349,,4434.900000000001
5586,QVMXH,30,34363,,3436.3
5587,VRAQM,56,69499,France,6949.900000000001
5588,ZGJJQ,34,76030,France,7603.0
5589,UVFDO,42,33761,,3376.1000000000004
5590,MFTOT,34,78880,France,7888.0
5591,LUFKA,29,65956,,6595.6
5592,DYZTL,44,40193,,4019.3
5593,YJMMA,34,61720,France,6172.0
5594,RMGNF,32,62416,,6241.6
5595,WJQDU,50,68408,,6840.8
5596,FBNDK,41,58560,France,5856.0
5597,GSLBF,51,67436,,6743.6
5598,HHOTD,55,35311,,3531.1000000000004
5599,LUZGJ,43,65896,France,6589.6
5600,ZNUKN,53,30982,,3098.2000000000003
5601,LQHEI,35,30138,,3013.8
5602,XLJLZ,28,61481,,6148.1
5603,KKMCH,44,41746,,4174.6
5604,TGELB,27,39653,France,3965.3
5605,ZBXJH,56,58841,France,5884.1
5606,QVEBS,30,63560,,6356.0
5607,VRVRL,35,39920,,3992.0
5608,ZJSII,25,40310,,4031.0
5609,AYUQJ,48,36257,,3625.7000000000003
5610,ETHDN,21,34276,,3427.6000000000004
5611,TGSBJ,24,37461,,3746.1000000000004
5612,UBPHE,55,35553,,3555.3
5613,RDCCY,59,76242,,7624.200000000001
5614,BWDFZ,40,58447,,5844.700000000001
5615,XVYAP,41,53756,,5375.6
5616,DNIVT,60,72641,,7264.1
5617,BSXUR,34,77319,,7731.900000000001
5618,HQGGK,48,41586,,4158.6
5619,VLLCB,48,41414,France,4141.400000000001
5620,IGQRI,22,56249,,5624.900000000001
5621,GUFDU,25,73182,,7318.200000000001
5622,FAXXJ,24,57260,,5726.0
5623,ETICD,33,33185,France,3318.5
5624,VBKIA,49,74052,France,7405.200000000001
5625,DUWPV,31,55996,France,5599.6
5626,BSDYL,57,64247,,6424.700000000001
5627,LCERC,48,72754,France,7275.400000000001
5628,VWHVS,38,71229,,7122.900000000001
5629,UWXHI,53,54616,France,5461.6
5630,AOQER,59,41464,,4146.400000000001
5631,MNWFM,51,30363,,3036.3
5632,XAQUX,44,71332,,7133.200000000001
5633,VHCFU,20,37562,,3756.2000000000003
5634,OAPPG,48,72795,,7279.5
5635,BTWXP,31,75011,,7501.1
5636,BWZPD,59,37419,,3741.9
5637,LEQKK,26,70670,France,7067.0
5638,YJSQU,22,66825,,6682.5
5639,SDYKB,40,36306,France,3630.6000000000004
5640,QNJYH,40,44241,,4424.1
5641,CLISK,21,79086,,7908.6
5642,SKOMM,38,69363,France,6936.3
5643,MXVRD,26,38312,,3831.2000000000003
5644,ZQZMX,51,58797,France,5879.700000000001
5645,PVCLM,22,36091,,3609.1000000000004
5646,GGTRS,51,49895,France,4989.5
5647,BKXHB,47,30847,France,3084.7000000000003
5648,PFYSJ,44,55972,,5597.200000000001
5649,BSQSQ,21,74484,,7448.400000000001
5650,ZSGLJ,36,56726,,5672.6
5651,WPLHB,42,41778,,4177.8
5652,ACGHP,21,60875,,6087.5
5653,URUZN,34,53123,,5312.3
5654,EHNLJ,23,69861,,6986.1
5655,ERVDW,47,49469,,4946.900000000001
5656,STZZV,52,30746,,3074.6000000000004
5657,UJLDY,44,71781,,7178.1
5658,KYXDZ,34,38996,,3899.6000000000004
5659,XKZLK,47,76687,France,7668.700000000001
5660,UAEYH,33,49078,,4907.8
5661,QUPWR,27,42996,,4299.6
5662,OVANK,21,49352,France,4935.200000000001
5663,FNBXN,45,63319,France,6331.900000000001
5664,DPUSY,47,40976,,4097.6
5665,FIYSC,59,47241,,4724.1
5666,URKYW,25,58034,,5803.400000000001
5667,AAPKO,23,76720,,7672.0
5668,VKZFU,54,39603,,3960.3
5669,RWSZL,54,38333,,3833.3
5670,RJAFQ,59,54320,,5432.0
5671,PHCPA,43,57954,,5795.400000000001
5672,XBXCL,33,54005,France,5400.5
5673,ZBOZK,46,78739,France,7873.900000000001
5674,VCEEV,41,65662,France,6566.200000000001
5675,IWQBZ,27,44987,,4498.7
5676,YHEYZ,27,45536,,4553.6
5677,UZHEI,59,36190,,3619.0
5678,SCHIA,23,53854,,5385.400000000001
5679,USDFI,38,41180,,4118.0
5680,XUQHU,23,42569,,4256.900000000001
5681,ISHAK,57,69643,,6964.3
5682,IVXTO,25,40987,France,4098.7
5683,BSDCA,33,58998,France,5899.8
5684,OQMII,58,76026,,7602.6
5685,KVAKF,38,32100,,3210.0
5686,MYVAH,31,43891,,4389.1
5687,ADOXF,30,68926,France,6892.6
5688,KNILD,51,78247,,7824.700000000001
5689,JSEBS,47,79017,,7901.700000000001
5690,OBBFX,57,59982,,5998.200000000001
5691,EPGPA,57,36149,France,3614.9
5692,EQLVT,54,38577,,3857.7000000000003
5693,KGOIQ,44,71915,,7191.5
5694,GKYET,33,69468,,6946.8
5695,LIGAM,57,78486,,7848.6
5696,ZRLJP,37,53262,,5326.200000000001
5697,UWBEC,49,34392,France,3439.2000000000003
5698,GLWCM,27,52725,,5272.5
5699,AUMSN,59,62780,,6278.0
5700,NQAOT,28,38481,,3848.1000000000004
5701,QGLXL,23,41133,,4113.3
5702,XYSSS,35,68064,France,6806.400000000001
5703,AGTCW,60,51506,,5150.6
5704,WUMNX,54,53384,France,5338.400000000001
5705,EQQFJ,60,49803,France,4980.3
5706,XCVGT,29,40452,France,4045.2000000000003
5707,PNWDX,50,66308,,6630.8
5708,UVJDE,21,30087,,3008.7000000000003
5709,IENAE,58,66524,,6652.400000000001
5710,UOTAA,24,78860,,7886.0
5711,LDKYB,28,70243,,7024.3
5712,JPBAT,57,54405,,5440.5
5713,SGOOQ,56,52548,,5254.8
5714,SLRYP,45,58509,,5850.900000000001
5715,BATHF,24,59197,,5919.700000000001
5716,IBZLX,49,43789,France,4378.900000000001
5717,VIRXZ,45,46358,,4635.8
5718,JHFZV,31,65069,,6506.900000000001
5719,KOKBX,33,30481,France,3048.1000000000004
5720,YYIGW,26,44634,,4463.400000000001
5721,WSTYL,48,42773,,4277.3
5722,QUBIK,51,54486,,5448.6
5723,EIBBR,23,31886,,3188.6000000000004
5724,BDMNL,39,48775,,4877.5
5725,JMJOU,27,72391,France,7239.1
5726,IUORI,37,46883,France,4688.3
5727,JIPUP,51,31275,,3127.5
5728,QRZUC,27,42395,,4239.5
5729,BAKLP,60,70932,,7093.200000000001
5730,UKHAR,46,63289,,6328.900000000001
5731,SMFAV,45,45304,,4530.400000000001
5732,SPPXB,50,64798,,6479.8
5733,ZUTXV,51,62123,France,6212.3
5734,OLHAB,20,38885,,3888.5
5735,XBGZE,37,30011,,3001.1000000000004
5736,KDUQT,54,77257,,7725.700000000001
5737,MOJHW,56,45652,,4565.2
5738,ZPUXW,47,51643,,5164.3
5739,BMMFK,39,54931,,5493.1
5740,RQXWH,29,50148,,5014.8
5741,CVVKC,47,56554,,5655.400000000001
5742,YANMD,36,47774,,4777.400000000001
5743,NJJDF,35,75249,France,7524.900000000001
5744,GSTPC,24,44612,,4461.2
5745,CZGRF,40,52086,,5208.6
5746,RFVPG,38,54322,,5432.200000000001
5747,WGALO,54,44200,,4420.0
5748,SVKZO,55,46073,,4607.3
5749,KVGCC,20,42028,,4202.8
5750,XIHWJ,43,58546,France,5854.6
5751,MJWWU,32,37590,France,3759.0
